5288,-8520,9521,-10892,5870,-8605
9521,-10892,5870,-8605,5288,-8520
4310,-8660,3518,-5029,1549,-3158
4371,-10913,2157,-6635,3519,-5273
6933,-9505,2573,-4945,2353,-4689
3671,-5566,1582,-6842,2453,-3750
1850,-3026,1891,-3084,1507,-2530
5311,-12184,5168,-7732,3703,-7227
4701,-7253,4235,-5370,1501,-3344
4247,-12476,2600,-3912,1683,-2827
3823,-9568,1752,-2953,1806,-2861
2540,-4840,1626,-2695,1547,-2567
7184,-9134,1670,-10531,5125,-7846
1553,-2734,7256,-9000,1510,-2689
1747,-3696,1745,-7095,1534,-2723
3856,-11661,2468,-6500,3278,-5122
1670,-4937,2582,-5576,1515,-2691
6582,-12377,10291,-13496,4933,-9998
2024,-7186,2315,-9353,4588,-5702
10280,-12761,2308,-3813,1653,-2997
1924,-3706,1504,-2540,1504,-2516
3544,-6301,12204,-13257,1986,-3715
2817,-4430,1734,-2742,1566,-2622
2607,-6855,1734,-7410,3908,-5191
2528,-11698,2156,-4448,1953,-3256
4759,-8831,10536,-12833,4486,-7689
1598,-2722,3892,-4971,1622,-2686
6419,-8313,1912,-4853,1865,-4006
3743,-7037,2823,-10487,1587,-2637
4844,-8991,1591,-2742,1587,-2683
4099,-8845,2898,-10997,1853,-3072
4245,-7118,11062,-12397,3496,-6087
3757,-11624,1953,-7217,1927,-4447
11362,-12810,1578,-5110,1881,-2965
2574,-12515,1652,-4558,1617,-3757
8519,-11518,2884,-8456,2479,-4958
9001,-11517,3917,-7189,3258,-4419
10782,-12307,1622,-3004,1551,-2739
1887,-3417,3576,-5627,1938,-3264
2320,-10674,5471,-6919,2257,-4218
2871,-12512,3231,-11125,1570,-3721
6693,-9396,2447,-3637,1539,-2601
3041,-5462,2891,-3952,1625,-3123
4290,-5342,9024,-10772,1746,-2807
1583,-2574,2903,-5280,1518,-2534
1562,-7316,1915,-3622,1712,-2995
2476,-3955,1693,-3042,1518,-2536
1521,-3170,2501,-5324,1714,-2775
1521,-4496,2010,-5513,1703,-2944
3876,-9936,2859,-10374,2977,-9464
7921,-10668,1703,-4149,2035,-3205
5432,-10909,4571,-6507,2425,-4836
1570,-2642,2476,-7541,1501,-2525
6089,-8179,4057,-6926,2009,-5660
2286,-10291,4853,-6787,1860,-4895
4571,-6378,7028,-9199,2693,-5745
2784,-4910,4823,-8413,1524,-2799
6150,-11682,3977,-5406,2164,-3640
4228,-11568,8625,-11263,2556,-3981
1498,-3787,2869,-9975,1530,-3340
4143,-7761,3047,-6074,1577,-3381
8157,-9886,2386,-5663,2171,-3407
1924,-11279,2150,-12737,2384,-7981
2020,-11556,6486,-8031,1806,-3802
2952,-4139,6449,-10538,2087,-3748
4086,-10495,3430,-4494,1869,-3401
6258,-11482,2792,-5539,2184,-4391
2552,-10389,7228,-13200,1850,-5447
8989,-10218,1922,-5678,3423,-5267
10264,-11652,3490,-5425,2637,-4672
2841,-4331,4916,-6027,1974,-3307
2628,-3925,11106,-13216,2138,-3742
9911,-13190,3805,-11706,4939,-8922
8445,-12614,3373,-4551,1781,-4174
3081,-4235,5751,-9098,1551,-2611
1860,-3980,5325,-9792,2230,-3312
3239,-10419,2184,-3312,1842,-2917
5499,-6593,4315,-6044,2304,-4041
8796,-10394,5476,-9503,4546,-6625
2488,-6306,3204,-5963,2296,-3672
5421,-6963,1716,-9903,1565,-2667
5695,-12555,2975,-7814,1904,-4103
4693,-5909,7275,-10116,1926,-3253
6313,-13296,5781,-7130,2373,-4392
3514,-8468,10473,-11888,4752,-6274
1628,-6502,3755,-12483,2181,-3644
4297,-9700,4175,-7124,5559,-6747
5106,-6294,1654,-3730,1498,-2543
3609,-5413,1729,-3655,2607,-3629
1940,-8211,6536,-11703,3017,-4638
1621,-2721,3378,-7488,1556,-2708
3029,-13460,3309,-5288,1773,-2888
3675,-4866,4221,-6606,1775,-3482
7078,-8838,2251,-4801,1687,-3619
2443,-6825,2856,-11158,2422,-6471
5279,-9832,4610,-6277,2924,-5245
3781,-5848,4918,-13422,1592,-2883
5766,-11366,4687,-10917,1927,-4333
4430,-7638,1693,-3340,1696,-2869
2479,-6571,3564,-8467,2848,-4057
2993,-13266,2054,-4107,2428,-4058
8381,-10101,11620,-13362,2630,-4233
3350,-11680,5106,-9668,3969,-5616
5070,-12107,2643,-7670,4814,-6006
2989,-10307,3402,-9358,2761,-7075
2652,-5635,3899,-8409,2028,-4330
3000,-6717,7972,-11419,1875,-4054
5589,-9678,5760,-8233,2604,-7045
1675,-5994,3194,-6197,2192,-4759
3798,-5742,1512,-3034,1497,-2687
5332,-7213,3487,-8779,1697,-5270
5587,-7001,2223,-10107,1705,-3138
10027,-12675,6159,-8434,3896,-5162
1674,-3092,3093,-6982,1547,-2958
1534,-2598,2815,-8167,1523,-2558
2652,-4344,2957,-12368,1505,-2549
1873,-4354,1562,-4161,1813,-3495
3266,-5339,2559,-4559,2788,-3898
5675,-6724,2350,-5864,2091,-3579
10966,-12807,1612,-3280,1701,-2974
5549,-11901,2051,-11218,2526,-5450
8988,-11743,2440,-10258,6682,-8787
2261,-6784,3969,-7919,3499,-5369
6161,-10299,5671,-6964,4344,-5954
2484,-12995,7886,-11300,3773,-10760
5129,-8324,2444,-5625,1776,-5412
2869,-10451,6663,-8800,2340,-5666
5560,-7594,2689,-6827,2453,-4451
1976,-3126,2533,-3676,1505,-2905
3714,-5335,11685,-13090,1646,-2989
2628,-8804,1561,-9424,1556,-3039
2498,-3811,6066,-9793,2492,-3635
2629,-12087,6922,-11097,3886,-7339
3858,-8816,7145,-8323,2546,-4226
4897,-6145,3469,-5687,1913,-3260
1762,-6003,7288,-10096,1598,-2674
5727,-11171,4239,-12430,5653,-7942
7239,-11522,1779,-3137,1598,-2801
1987,-8077,2703,-11143,4840,-6998
2185,-3400,2767,-7712,2103,-3269
6017,-12092,8719,-10803,1615,-3976
2102,-5344,4621,-7631,3446,-4711
3210,-5493,6993,-11460,1845,-3087
5449,-6767,2484,-3509,1674,-3069
1662,-4614,3749,-7906,1514,-2551
1544,-2873,2882,-4872,1539,-2649
3264,-6138,5555,-8028,4648,-6071
3982,-7638,2379,-11758,3705,-4970
2570,-11007,9769,-12792,2898,-7521
1852,-3054,3448,-5066,1502,-2537
8959,-11251,2562,-11901,2496,-5493
2343,-4704,5619,-12571,1697,-2847
2809,-7156,2002,-4391,2338,-3380
3039,-10059,1693,-6612,3734,-6297
4504,-6489,4972,-7899,2431,-5181
2265,-5390,2412,-4264,2006,-3101
2315,-7906,1995,-3070,1886,-2962
4040,-5951,6061,-7818,3279,-4944
3806,-7743,4362,-11724,1578,-5730
2075,-3614,2757,-3849,1535,-2755
4496,-9309,1630,-6921,3676,-5071
6585,-11884,2430,-4227,1798,-4060
4652,-6570,4933,-9030,1842,-3384
5821,-12166,2629,-4219,1527,-2909
2534,-3770,4469,-8341,1706,-3053
2338,-3760,4519,-10289,1737,-3360
3851,-5720,8996,-11705,2352,-4733
4505,-5921,1575,-2631,1559,-2595
2127,-5812,3095,-12152,2953,-4235
1610,-2727,8609,-12093,1541,-2572
6278,-10133,3511,-12500,1769,-5029
2769,-4543,3096,-6821,1644,-2699
8201,-13136,3484,-8613,2809,-6685
5351,-9643,3950,-6166,1626,-5334
7146,-11068,4970,-10128,4334,-5589
1602,-3332,4242,-9524,1580,-2634
3023,-5293,4319,-9181,2143,-3781
3569,-5234,1670,-2709,1509,-2662
2049,-5270,10737,-13095,2053,-3182
2052,-8706,1530,-2652,1544,-2596
9585,-12078,3785,-5858,1580,-2663
3100,-4283,3383,-9498,1739,-2897
2037,-6331,3020,-6338,2390,-5208
7102,-10607,3755,-11957,7174,-8966
5302,-11008,3501,-4727,3225,-4614
4825,-6088,7109,-12121,3708,-5111
5339,-9793,7349,-10852,3059,-4589
1901,-4826,7006,-13448,1779,-2937
2071,-4177,1718,-3063,1748,-2839
1606,-3595,3700,-5224,1539,-2844
1519,-2651,4872,-11288,1535,-2609
1721,-3574,1616,-7440,1529,-2671
1932,-10725,9389,-11084,3412,-6175
8144,-10414,2168,-5111,1772,-2999
4585,-8687,1775,-2823,1564,-2604
1567,-3788,2958,-7259,1542,-2720
7130,-11262,2089,-3761,1556,-2581
2757,-7242,3945,-12599,1741,-4442
5641,-11653,2176,-4687,1749,-3304
1981,-4198,1593,-4524,1508,-2603
9089,-12078,2353,-5651,2136,-3536
1569,-2687,5781,-12921,1534,-2588
4111,-8507,2685,-5299,1633,-2668
3115,-4629,6184,-7745,1787,-4317
1916,-9205,4943,-6014,1895,-3159
5321,-8117,8059,-11110,1828,-3106
1822,-2855,1515,-3844,1536,-2691
5892,-8805,2466,-3709,1886,-3209
3868,-8798,4075,-8594,2814,-4268
5837,-9892,3659,-7460,2368,-3411
2234,-5397,6435,-10498,3137,-4852
5266,-8954,2190,-7025,2778,-5430
4715,-6004,4180,-10721,1732,-4936
3382,-6205,5801,-8898,1543,-2779
9780,-11867,3678,-8398,1557,-4055
2183,-9505,3767,-6928,3320,-4548
3200,-6274,4721,-5897,3387,-5572
4586,-8238,2987,-11340,1691,-6171
9159,-10989,9132,-13059,1669,-3493
2666,-8165,6383,-13277,5907,-7170
5692,-10179,2831,-4209,1575,-3111
3726,-10017,3555,-9192,3647,-7611
1632,-2750,1505,-3138,1503,-2620
4798,-6304,2177,-11252,1748,-5995
5541,-10838,4461,-8540,1625,-5038
6527,-8231,3253,-9343,3030,-5039
3858,-6729,4515,-7990,1777,-2912
5848,-9282,2353,-6571,2215,-3409
4020,-9669,9837,-12769,3479,-7199
2487,-4105,1518,-2621,1555,-2599
3814,-9844,1860,-13247,4511,-9571
2217,-10574,2492,-8964,3471,-7228
7921,-9431,2480,-6987,1912,-5662
2714,-5426,6191,-7382,2055,-4535
1901,-3559,1940,-4094,1585,-2689
8584,-12529,4062,-7428,2992,-5292
2642,-6912,4314,-5474,1750,-4530
3129,-6593,3950,-9888,2775,-5610
5848,-7705,1796,-7963,2281,-5122
1898,-10186,7516,-9053,4086,-6581
2784,-4370,3766,-6932,1524,-3670
4747,-10221,2300,-10781,2439,-5744
4701,-6227,1517,-4131,1518,-3084
3047,-4447,2852,-10202,2189,-3829
4565,-9661,4978,-6093,1698,-3770
1687,-3063,2863,-9190,1512,-2594
1717,-11255,7546,-9630,1796,-2797
3193,-7222,3746,-9076,3517,-6539
4137,-13206,4401,-8997,3507,-8436
6100,-8758,2777,-3848,1528,-3046
2108,-6960,1989,-6289,1933,-4380
5915,-10427,4786,-8304,1552,-4316
2425,-7889,1952,-6190,1733,-3450
1810,-5425,1555,-3053,1687,-2731
4839,-12092,5473,-10702,2917,-7035
3619,-6405,1722,-4369,2773,-4066
3410,-6408,8151,-9233,2725,-4883
5587,-7945,3139,-4776,2015,-3050
5979,-8507,2530,-3549,2185,-3347
9678,-11351,4139,-6498,1687,-4285
5278,-12362,8705,-10098,2486,-3552
1603,-6133,1970,-5175,3057,-4893
3146,-12542,2602,-4495,1719,-3172
3142,-5834,1524,-2651,1552,-2591
4104,-5184,6912,-12676,1839,-3920
9847,-11964,3155,-4692,1855,-3021
11114,-13022,2792,-9222,1589,-2877
1599,-9191,6067,-9221,1990,-3297
4432,-7419,1553,-3302,1621,-2761
2627,-4013,1879,-3422,1545,-2600
3490,-4564,5960,-9862,1546,-2812
6780,-9175,4455,-12130,3029,-7393
1844,-8238,5848,-10653,6760,-8057
2729,-4868,5247,-8213,2172,-4734
9458,-12046,1551,-3281,1806,-2983
2262,-7663,2142,-3252,1588,-2987
7670,-10538,4208,-9092,5409,-6568
1533,-4132,5920,-11926,1560,-2609
1787,-3083,4684,-8389,1618,-2809
4108,-5316,1508,-2883,1531,-2572
1777,-3045,5051,-7159,1529,-2964
2985,-6081,5028,-6453,1638,-4352
1532,-2577,3161,-8074,1514,-2548
6380,-11766,5314,-10471,3600,-5437
1991,-6748,1863,-2928,1563,-2714
6615,-9125,4037,-7481,2785,-5944
3433,-6125,3350,-8519,3063,-4280
1747,-3252,9804,-12580,2004,-3095
2396,-10747,3781,-6240,2294,-5622
1731,-4807,4296,-7480,1808,-3590
2368,-5562,4424,-6344,1709,-2888
2642,-8930,2576,-4821,2139,-3847
2638,-4449,7900,-10620,1921,-4010
2911,-9205,1623,-8815,1668,-3930
2496,-5693,3796,-5391,1785,-3259
8821,-10763,2668,-10113,1909,-3164
8540,-10915,1875,-3628,1719,-2953
1743,-6240,6522,-7581,2471,-3520
2855,-5057,2414,-3493,1651,-2755
1655,-3009,6311,-9924,1516,-2516
3672,-5097,2927,-12113,1603,-3978
4538,-5737,10493,-11769,2023,-4059
8734,-9837,2098,-3296,1731,-3193
9322,-13245,2727,-3829,1989,-3643
8805,-10236,6195,-10870,3877,-8619
4014,-10371,2159,-12897,5478,-9637
2295,-12833,5201,-10701,2690,-6763
2176,-3613,1673,-2875,1621,-2659
1780,-2841,2165,-9692,1560,-2740
8423,-12446,2700,-11569,1614,-3839
1667,-2787,3564,-6748,1585,-2648
6464,-9585,2717,-10565,2872,-4170
1984,-7697,10474,-12173,2300,-7631
2264,-3593,2979,-9148,1828,-3410
4969,-6775,8445,-11176,4640,-6333
1640,-7070,1686,-2870,1523,-2620
6973,-9245,2265,-4597,1959,-4534
6383,-12436,3068,-5887,4569,-5795
8827,-9989,2714,-8468,2499,-5013
7056,-12773,2153,-3279,1808,-2883
3394,-10863,4250,-8353,3614,-7574
7426,-12993,2294,-4832,2406,-4124
4674,-5767,5201,-6865,1575,-3714
3951,-6878,4703,-6875,4149,-5406
8262,-10408,1826,-11740,3436,-5103
1585,-3537,2981,-5643,1715,-2978
8777,-12080,3164,-5621,2010,-4246
2470,-6616,2802,-8849,1601,-3345
4502,-12402,8746,-9972,2611,-4438
4840,-10768,1659,-2801,1512,-2612
2089,-8477,5651,-8537,2917,-4302
3592,-8103,3022,-12967,3215,-6090
4223,-11740,5178,-7167,3300,-5212
9875,-12301,2111,-3669,1623,-2719
1610,-2928,5331,-9387,1606,-2747
1761,-3102,1702,-2848,1565,-2640
2811,-3812,1636,-2667,1556,-2578
1774,-3280,3140,-9871,1547,-2660
2628,-13227,1635,-3006,1638,-2906
2176,-5322,7415,-11776,1971,-3408
4824,-7664,4826,-12885,1961,-5119
4142,-5364,2370,-10648,2332,-4549
4963,-9799,5170,-12990,1963,-3897
7387,-10042,3878,-6118,1721,-3439
7368,-8949,3372,-6442,1718,-2928
1926,-9151,4267,-6210,2082,-5756
4226,-12386,2562,-10875,4993,-6219
5337,-7180,3195,-7366,1535,-2589
1607,-2682,2092,-4127,1532,-2566
4328,-12467,2258,-9566,3339,-4531
3309,-10084,5187,-7377,2366,-3409
2251,-11947,10525,-13259,2093,-5023
1615,-9447,7549,-9309,2158,-4645
3441,-6120,3025,-12866,1571,-2639
4221,-11631,8104,-11509,2107,-4465
2065,-3216,2089,-10391,1666,-3046
3083,-4210,5195,-6462,1606,-2656
2513,-7169,1774,-5271,1875,-3509
2828,-7078,5751,-11157,2075,-5575
1597,-2710,4650,-12397,1632,-2680
7682,-10682,7250,-12161,7431,-8623
2028,-10058,2517,-4854,1742,-3184
4011,-12558,3107,-6955,1665,-6640
5260,-10173,2441,-4146,1685,-3886
7916,-12247,5582,-11485,4429,-7013
2785,-6828,3650,-9661,1799,-3057
2263,-10698,2281,-9813,1592,-4506
6476,-7841,1932,-10539,2030,-3605
2495,-11564,5122,-9738,1891,-3052
8990,-10699,8163,-11829,5560,-7817
2656,-12564,3881,-5776,2026,-3268
4472,-8292,1866,-3068,1578,-2762
2916,-7694,6388,-9058,2655,-7467
7175,-8959,2472,-3623,1548,-3423
1909,-6087,3592,-9155,1530,-2563
11074,-13498,4840,-11660,1533,-9670
4156,-5459,11605,-12910,2039,-3257
3175,-4495,5313,-9164,1763,-3041
4245,-6226,6356,-10604,2305,-4565
2727,-6870,1826,-7473,3268,-4822
6728,-12776,3042,-12220,4153,-10444
3196,-12187,11275,-12412,3932,-8226
4343,-9456,1941,-6316,3413,-4538
5000,-6900,5270,-9646,1568,-3090
1898,-3388,5499,-7140,1723,-3019
1546,-7759,6607,-7926,4067,-5837
6752,-8931,7304,-9561,1546,-2724
11657,-13090,7488,-8692,3636,-6874
3996,-10995,1859,-2995,1706,-2927
5920,-9767,8939,-10872,3282,-5901
10946,-12940,8142,-10661,7154,-8180
9603,-13356,3306,-7949,1747,-3334
9501,-12043,4432,-7258,2903,-4498
2111,-3972,7310,-10732,2160,-3376
1530,-2951,7339,-9721,1520,-2635
11596,-12877,5108,-8341,2276,-4012
2350,-6765,4529,-10864,2393,-4005
5657,-10957,5090,-9178,1637,-2800
1949,-12127,1698,-3564,1509,-2597
2738,-8503,10862,-13014,2157,-6339
3375,-5919,1987,-4855,1818,-3356
8479,-9599,2098,-4137,2875,-4120
2482,-5722,2093,-6542,4246,-5611
1726,-3433,4976,-10884,1641,-2988
1762,-2959,1984,-3833,1540,-2564
6919,-10078,9652,-13471,1969,-4083
4715,-13120,2034,-3208,1712,-2792
4978,-9389,8396,-11682,5623,-8494
5140,-12646,1642,-3472,1736,-3066
8299,-9737,4671,-13304,2077,-5248
2631,-4197,1596,-6712,2848,-4074
1986,-6451,2319,-3614,1691,-2866
1524,-4138,2950,-11776,1533,-2921
2551,-8647,2412,-3467,1523,-2591
4632,-5710,8311,-12660,1555,-2777
2844,-7402,4801,-8074,2613,-5777
2929,-6616,4735,-6177,1567,-2920
1922,-4348,4790,-6141,2382,-3773
8637,-11287,5008,-8051,1779,-3280
1571,-3002,5183,-11461,1565,-2623
2196,-4107,3393,-4651,1586,-2754
1980,-7682,8550,-10461,5014,-6115
2771,-5599,3364,-10538,1670,-3036
1547,-4192,3020,-9708,1644,-2849
3631,-7982,3274,-9235,3151,-4517
7752,-10241,6029,-12911,2291,-10049
7495,-12998,9373,-10857,5561,-8458
10744,-13450,7066,-11415,3968,-5519
3779,-12355,6138,-7457,2400,-4348
3615,-8441,4481,-11056,3688,-8408
7575,-12500,2419,-5884,2713,-4257
1783,-12640,4600,-12160,3437,-5955
5372,-9360,10514,-12525,3686,-7812
2536,-4464,3405,-10160,2433,-4263
1791,-2933,6118,-8367,1562,-2606
3299,-8387,2659,-10026,3054,-4247
2182,-8766,1683,-9163,2092,-3344
4297,-12822,1851,-3768,1802,-3478
2104,-12902,1824,-8524,3687,-6995
1569,-4033,4620,-6857,2714,-3887
3218,-7175,1878,-10317,4492,-5911
3778,-5398,2770,-7674,1514,-4057
1609,-3217,2556,-12473,1517,-2613
6778,-11343,6632,-12001,3049,-4555
